id,product
T138,72.8049306703875
T139,120.32574607061498
T140,64.32948616638319
T141,121.82979781114402
T142,102.73867403404135
T143,75.65095297476289
T144,91.68272942462673
T145,73.77492861983428
T146,107.77917621392447
T147,111.9351497994575
T148,129.02315009641313
T149,137.7610446922672
T150,83.41960373815266
T151,78.03327145936451
T152,128.4026174021442
T153,94.75381832085453
T154,150.55103230003382
T155,105.55470976098009
T156,89.59124127063998
T157,85.03020209536164
T158,126.07096736427444
T159,48.888091670366386
T160,107.99906911958563
T161,74.64990886653119
T162,59.388543467971076
T163,132.68811514695898
T164,118.92242642344236
T165,88.23187088581778
T166,114.66819011449226
T167,81.54930636598989
T168,61.47778657898651
T169,89.26239904061343
T170,64.86980834251096
T171,89.60152903209288
T172,61.19531822746141
T173,103.6151084238858
T174,64.4077520813182
T175,94.55548246392914
T176,88.3257987066909
T177,131.36916826126964
T178,71.34074749042524
T179,112.64633340273907
T180,84.28436540270359
T181,61.01412215568079
T182,110.57895141017293
T183,80.45541775009173
T184,105.21888968820642
T185,62.91013102284211
T186,74.60256780542471
T187,69.35762381826295
T188,99.66120860420497
T189,47.83390174466544
T190,76.96269570012487
T191,94.56199981095006
T192,118.49728146930468
T193,65.59216800043546
T194,92.51821113174678
T195,126.42791690844537
T196,72.384468038437
T197,111.98654881966789
T198,77.5268497894158
T199,69.91424203836135
T200,109.6061072105593
T201,58.16697846630498
T202,126.01497814109499
T203,92.02355217228079
T204,108.71095117803962
T205,60.77194362101751
T206,124.07890344534789
T207,103.22178927191804
T208,84.99895440186415
T209,89.33447788332303
T210,99.97515761845752
T211,95.61766586281266
T212,79.99430624032621
T213,93.87373682585618
T214,96.11141025396502
T215,104.21549455724409
T216,62.219889084705315
T217,80.14479266612659
T218,104.04688310699112
T219,55.53873787440228
T220,94.25222003442657
T221,42.91366237822947
T222,71.61468380717088
T223,101.8978360697487
T224,63.0269460061058
T225,127.9777337215355
T226,44.674285339760516
T227,114.4999419410232
T228,129.54899943420872
T229,103.96199942818814
T230,97.49890647306054
T231,61.92815126851379
T232,102.78039783137683
T233,93.62753948470913
T234,46.923234452722625
T235,108.57978678035177
T236,122.02980488974546
T237,98.16116540551916
T238,105.95642377427832
T239,93.12323028606065
T240,130.16626883295154
T241,112.5627832545901
T242,76.36487160592307
T243,123.56993472786743
T244,142.63976659107803
T245,128.21502248265907
T246,134.3886415406456
T247,117.2498608158451
T248,134.55910555944527
T249,97.70638933180308
T250,82.31591130616738
T251,58.25336741300202
T252,129.04969338801348
T253,127.88436914990692
T254,70.46402371666218
T255,75.8530427402792
T256,92.91747035249216
T257,115.80406392146884
T258,84.0875107765203
T259,84.82706286562134
T260,111.89616306657115
T261,97.49748485772412
T262,73.25709401553239
T263,114.10160745026279
T264,130.6644645160266
T265,125.66490983788006
T266,119.49047629161197
T267,88.67036398764739
T268,40.54307001597055
T269,113.87439190209305
T270,128.21173618636053
T271,129.7000725483905
T272,87.67476951210453
T273,122.48898069065251
T274,60.96504207689894
T275,50.65337055895742
T276,87.58581685068421
T277,69.79056450929627
T278,64.64951417255928
T279,96.24363407410078
T280,95.43030521311853
T281,93.87101036151883
T282,102.11539341006586
T283,110.2991572533592
T284,96.03300716047573
T285,141.54136016949278
T286,91.59306466705482
T287,139.85112050976724
T288,127.30222098847207
T289,65.68477446497077
T290,100.77858335953394
T291,95.31777718399833
T292,84.35505421475628
T293,86.72188007686566
T294,100.81086039606363
T295,91.06589280661332
T296,70.43154482790317
T297,62.74525655080064
T298,112.80140225501584
T299,125.40374377533496
T300,60.410490827704535
T301,122.81059193819367
T302,96.79088436234464
T303,58.311313549591745
T304,89.51498866528071
T305,94.83115810300706
T306,96.17460671180677
T307,93.80004014472783
T308,144.74884635609533
T309,95.26140665136887
T310,97.66321064511264
T311,107.18422414302081
T312,118.98023258401714
T313,69.76881262331602
T314,129.32913430101303
T315,61.39489927072759
T316,88.06193622158403
T317,110.04250500567633
T318,67.69954641959171
T319,60.696364653967414
T320,105.53107126169786
T321,114.32591010919066
T322,71.82041014207208
T323,70.6848459236316
T324,124.90951769718185
T325,102.75335310137477
T326,93.11241786523756
T327,59.954824953795594
T328,113.72075428433351
T329,133.2664023860705
T330,96.14737136982906
T331,125.75908440245968
T332,114.99247678276366
T333,116.12244957885963
T334,129.57203318398356
T335,84.64441007985896
T336,116.57849225957867
T337,113.42396683235503
T338,95.95934878340091
T339,75.66595018665619
T340,72.2438473030776
T341,70.87599437564879
T342,48.762960540876115
T343,142.39587543097818
T344,84.10476220937477
T345,111.51013787875773
T346,114.11207631845912
T347,121.40786044966573
T348,106.47984148506848
T349,142.77316276163177
T350,97.01948494192865
T351,89.12336646310688
T352,83.94920739758903
T353,87.86013046055778
T354,94.78002241421429
T355,101.25267042866656
T356,75.92337995991298
T357,58.34495037561066
T358,84.96851444667146
T359,42.11184626629163
T360,91.9370464054154
T361,60.643738736740126
T362,96.8214005527213
T363,113.32589153471709
T364,55.82674083535007
T365,88.52630426231707
T366,86.73744597291115
T367,68.56838166254164
T368,96.00279363558501
T369,116.30355005054159
T370,138.066540329965
T371,114.99362293919994
T372,133.36818344983942
T373,89.42551386793912
T374,128.6285139133753
T375,59.049236522928844
T376,99.66007544769515
T377,60.402503235075024
T378,111.73944026916203
T379,116.50099304414903
T380,97.48067245164124
T381,123.01284840327448
T382,69.38079045719395
T383,119.84258618497019
T384,101.07136701711754
T385,49.87411543924164
T386,72.24623478529334
T387,82.84567787971986
T388,90.43331036927788
T389,63.293758272296415
T390,95.69884990815382
T391,127.90122006695398
T392,113.8898517639745
T393,71.91286874725613
T394,96.31941474348922
T395,70.12387971158968
T396,115.65835781817134
T397,91.43547485916774
T398,113.07931098006051
T399,121.68426046946617
T400,87.27598034449257
T401,116.06713390876806
T402,72.9743275296123
T403,70.8137167306155
T404,103.24740004079689
T405,87.71452749138801
T406,70.09592836284128
T407,108.32911493340967
T408,90.04081387970936
T409,110.35502583883307
T410,101.43458326510341
T411,113.31522928686309
T412,126.91555570024755
T413,116.2677255728862
T414,64.6408374552924
T415,75.8292661761876
T416,71.3056694810491
T417,95.56086123845657
T418,45.86863618560442
T419,114.4330230231032
T420,110.11765593296586
T421,125.9449422133949
T422,117.96309839102261
T423,103.24942195891063
T424,63.98765548604435
T425,113.51074054903185
T426,75.87853811097025
T427,61.0180081985803
T428,99.34189084268023
T429,138.22570849971842
T430,113.57360853435272
T431,110.06862013337454
T432,93.79617963221017
T433,77.78196993490627
T434,115.9566441511328
T435,96.05448589000768
T436,60.573340530619355
T437,87.39066711741842
T438,93.86201237489227
T439,145.77580851683203
T440,109.1338304656734
T441,101.78975518571198
T442,126.1702203156984
T443,94.2072855537968
T444,89.02587142773524
T445,106.91645532311824
T446,59.30205612973623
T447,102.56656205674157
T448,103.57711686538106
T449,114.8528316640295
T450,100.23408842968588
T451,41.08870278047082
T452,77.9676394441959
T453,100.02559254405269
T454,65.11489519286691
T455,76.87826348034439
T456,86.48279594906096
T457,149.28100219060602
T458,85.6973773820113
T459,141.99756785139252
T460,70.83163616575352
T461,102.81161410779904
T462,137.57631028232015
T463,110.6911035601036
T464,96.74413696984291
T465,78.24891510569303
T466,94.11021639358111
T467,64.00707610686727
T468,72.63193182385606
T469,96.50309122098669
T470,108.78143112331298
T471,105.7409186550932
T472,96.19316762535666
T473,126.8250019319209
T474,109.14109160910897
T475,87.0956984694344
T476,88.86819692469713
T477,92.67848655859305
T478,77.50750791116984
T479,111.68359590181429
T480,83.98289833087728
T481,50.176599669267745
T482,141.60165811014463
T483,127.34072481621828
T484,118.0428303508353
T485,66.67254721843139
T486,45.294130276117485
T487,60.39812911656903
T488,83.67839176238822
T489,119.34327429861243
T490,73.10060904032714
T491,91.84182717884057
T492,62.91307897135228
T493,95.57942809517823
T494,123.70273404281406
T495,102.67310672223125
T496,112.67347873618952
T497,61.23623756173889
T498,85.23571758105703
T499,105.40922521397214
T500,110.64296026201363
T501,63.273691959246015
T502,59.77680545646636
T503,117.57295423378001
T504,86.539352707132
T505,105.65832405311274
T506,82.52134876403626
T507,120.91482045207741
T508,89.72455336288184
T509,104.4314129625209
T510,79.95283640714486
T511,72.74367285566063
T512,113.62047337030776
T513,82.04198418248245
T514,92.8982384336716
T515,49.21217822195087
T516,80.97242802879134
T517,105.32819646711835
T518,101.65590594041504
T519,135.9870066894588
T520,104.87716222575652
T521,113.92757561843025
T522,78.52987944597038
T523,102.01211463088345
T524,95.59312119207347
T525,108.04821602433199
T526,99.79381928277216
T527,92.58147688694892
T528,116.79760163467765
T529,139.16992322959436
T530,88.00705788849419
T531,111.6887814016665
T532,72.19408105845828
T533,81.2020733796552
T534,135.02233204362332
T535,105.37633976520831
T536,74.59592092758531
T537,118.55813101984243
T538,113.96185096248468
T539,56.6721510628469
T540,71.32311462897272
T541,142.19592841968006
T542,81.64547062121018
T543,64.53118546127051
T544,73.9689368575515
T545,92.54536278739522
T546,70.75136724631471
T547,50.105156970104986
T548,67.01339269033181
T549,96.30039941902216
T550,105.75657625218204
T551,105.46804927085307
T552,72.19108769524783
T553,59.25453000644949
T554,113.72075428433351
T555,108.97429142920497
T556,93.56152013443248
T557,77.25290868626621
T558,113.47603653058036
T559,121.47068617951288
T560,81.26469813379144
T561,65.11291805407582
T562,138.11861002819035
T563,112.97794295829577
T564,93.33114681763622
T565,144.32159317570557
T566,103.2577390958198
T567,49.96710176240581
T568,49.88755363687289
T569,87.35959979026187
T570,62.24909517891622
T571,96.38348421855922
T572,128.86489950406508
T573,132.55819844788627
T574,128.83945830475258
T575,59.752701377813985
T576,88.67225011164933
T577,49.17886111823617
T578,79.69642809127286
T579,114.8726549441916
T580,98.16763230251996
T581,96.80727661012959
T582,83.26558780155796
T583,133.98882908648065
T584,142.00388150777374
T585,110.97004408959232
T586,92.84457818380972
T587,71.81183608441363
T588,137.62276576555476
T589,126.8636641923353
T590,130.78771598785266
T591,78.10050179728849
T592,87.54329046805677
T593,115.48685030316136
T594,63.20371342101419
T595,91.62781147972407
T596,79.77093014046149
T597,61.108320455442176
T598,98.17715123565469
T599,101.7880197497874
T600,65.17387716163147
T601,104.92558283644026
T602,104.93030349084857
T603,96.8884014633449
T604,101.90025866311998
T605,88.29821381429436
T606,84.06331261945832
T607,115.3807266001862
T608,102.92869057400256
T609,77.75898216628443
T610,56.68434870703915
T611,111.36252380858792
T612,80.64737205684462
T613,101.921359684566
T614,67.44373882562509
T615,122.31560117763985
T616,110.63402446752978
T617,85.12617023511335
T618,146.16011320124022
T619,79.17726674595815
T620,114.99427331873869
T621,65.69742903499464
T622,124.63604671784243
T623,82.4729227016489
T624,127.62058363045847
T625,103.9143832348302
T626,82.41946025926704
T627,93.79494157565995
T628,95.28329672275568
T629,79.24472076349744
T630,102.78039783137683
T631,66.87636290955372
T632,105.01784002904003
T633,83.58334118451957
T634,86.01690521815195
T635,130.24070960745635
T636,84.53585542575938
T637,71.18737943165102
T638,88.97503789881563
T639,109.16325056492836
T640,114.26207239958386
T641,90.76700696532288
T642,148.39637432006083
T643,122.7842111273078
T644,92.10218466940422
T645,68.71410638094282
T646,53.84172630403856
T647,106.01093497483006
T648,59.86276807958407
T649,127.35687945774775
T650,107.39338831664595
T651,96.76664430846654
T652,88.3234570343884
T653,93.99849470101135
T654,73.16792357845294
T655,127.2804816579827
T656,108.37409671814808
T657,71.82327958381644
T658,135.48333946755255
T659,71.40477039725992
T660,45.44687028571228
T661,59.1170614257516
T662,125.9397011039336
T663,85.42955571927493
T664,75.98156307794417
T665,108.76440755108348
T666,83.70544574296532
T667,115.68218224721004
T668,80.32246464188945
T669,60.52183856589756
T670,141.35047976443866
T671,104.06125276417036
T672,77.4179370921846
T673,68.96975069616656
T674,72.15267938597307
T675,119.30812754139014
T676,78.14452881149866
T677,61.21112722931278
T678,103.9143832348302
T679,112.63900317133465
T680,97.2946337417059
T681,74.67380061836676
T682,108.93953182334651
T683,111.80231202643233
T684,105.5759040523165
T685,103.14308998183753
T686,73.56011981889338
T687,105.55470976098009
T688,113.9381311559913
T689,62.90173740763332
T690,87.4877963701755
T691,88.111631593734
T692,121.33423245737121
T693,77.36308121969115
T694,79.79373921645687
T695,91.59594912834291
T696,59.666040887686975
T697,62.26255320638815
T698,110.92023254614573
T699,104.58080998678372
T700,107.39041231987284
T701,120.03951982739868
T702,43.061347702260846
T703,65.6764238477871
T704,96.00363091708988
T705,67.27403001738355
T706,99.96504830853036
T707,78.81023877203032
T708,121.74512188733078
T709,80.53241372465446
T710,94.32836906284896
T711,74.9965656520042
T712,87.27077979697746
T713,105.87538909393562
T714,117.8322001119669
T715,47.04203206156574
T716,124.17553749734806
T717,137.80542948393898
T718,121.23695132470169
T719,84.0940291928105
T720,71.16768795088332
T721,98.36261585681405
T722,83.09114824520417
T723,71.37138521663725
T724,98.4939507765873
T725,76.98764351034406
T726,106.57219693463578
T727,101.64695155610126
T728,85.1944726452846
T729,69.48558992280765
T730,115.25796255037379
T731,106.5052286012344
T732,46.3322611521908
T733,85.16075801563319
T734,84.78153871607294
T735,101.74256643054206
T736,136.31895089617706
T737,87.68145157306279
T738,87.67868187839132
T739,114.76666376144696
T740,105.99212752468347
T741,143.72393927748013
T742,105.60205527953036
T743,93.21815185133791
T744,84.77752621183794
T745,108.73804723461244
T746,71.79718939634535
T747,127.87323875353282
T748,107.6571850501209
T749,80.38484914467189
T750,124.676280091089
T751,62.46790614012461
T752,125.25278510187286
T753,79.27900449927587
T754,84.69075546229662
T755,127.44803511817
T756,144.93167843139992
T757,101.43458326510341
T758,120.89177109059406
T759,71.63525448506326
T760,75.94852480372542
T761,69.33072949593345
T762,71.10359364366656
T763,89.80420363361053
T764,107.790268870802
T765,124.15862669047954
T766,94.79255568698093
T767,65.76089950951518
T768,62.488781181773874
T769,79.63647053765885
T770,108.04048341726363
T771,72.09393489225447
T772,96.03039573942335
T773,113.9590472294444
T774,104.09020979740266
T775,65.84009620875779
T776,110.80973650803709
T777,98.95733215706451
T778,108.03105719466522
T779,112.77074513437906
T780,147.99105258922236
T781,123.52988323492761
T782,83.11708582798647
T783,60.807897085641855
T784,70.79423639869121
T785,53.327581351983206
T786,112.78644776099318
T787,129.23033605717802
T788,107.65589191567395
T789,89.34090264445041
T790,88.95860131288373
T791,97.51668196782474
T792,58.75521219136243
T793,105.01727027633879
T794,100.28815259015674
T795,116.94168458516658
T796,95.40225650431344
T797,112.43722957946373
T798,93.44516961887302
T799,65.93849942471962
T800,66.50499167148985
T801,87.80840502607425
T802,99.66120860420497
T803,80.52285764683673
T804,86.54455068173357
T805,56.819862963227884
T806,74.36007298170095
T807,120.28081810459327
T808,77.80738155946581
T809,105.41494688607202
T810,103.93295875318115
T811,94.12455970380374
T812,111.98638201185344
T813,99.38471848608778
T814,111.66798198656986
T815,62.35161837981832
T816,130.82966084197545
T817,67.24117265131606
T818,87.85388293714777
T819,74.84855943208369
T820,104.24916853947722
T821,83.73300947902648
T822,98.55429746089449
T823,91.85242045838567
T824,47.84004621845332
T825,87.08556288990505
T826,71.74476566019206
T827,65.78993990353024
T828,114.05737649809573
T829,90.18627403785548
T830,92.36195270378416
T831,111.43979668561276
T832,117.84174303557548
T833,112.15083413491487
T834,112.33328358401062
T835,90.16998911576451
T836,100.77858335953394
T837,130.74326385812574
T838,91.66429407856432
T839,96.42206397555647
T840,105.75494053544928
T841,128.89265010407945
T842,71.2575808046857
T843,50.33936652347504
T844,109.94969716485751
T845,48.29741397354166
T846,55.47062590740368
T847,121.33486316622884
T848,79.50874155510732
T849,135.62574252666067
T850,129.64448263550273
T851,147.1115986024679
T852,61.96248767260628
T853,74.19611762110114
T854,130.68378656917852
T855,126.66980989318425
T856,69.00468757065224
T857,84.72779116763162
T858,82.13976653222547
T859,82.1246517781683
T860,145.46243377180718
T861,83.32555098077567
T862,82.59673252598579
T863,104.91076133752763
T864,89.6225622402501
T865,108.67404804893467
T866,80.62734120842164
T867,98.4506323155346
T868,64.7260367499751
T869,119.69100918495742
T870,93.91110207237098
T871,96.20691971678526
T872,73.56011981889338
T873,103.94701148696598
T874,64.56192507794336
T875,90.57296232273865
T876,96.60494085616737
T877,113.57200477126337
T878,97.43910676149956
T879,120.25586707390197
T880,115.61306554869523
T881,76.99486531157879
T882,98.17635183162331
T883,53.40663872248496
T884,113.3463450926154
T885,65.02987258793597
T886,86.2444893104789
T887,119.85955604231873
T888,114.17645230546938
T889,142.41459023354145
T890,59.644635692327455
T891,76.90384479475499
T892,87.65563845784331
T893,120.60658431118387
T894,80.83463242471682
T895,131.79943854543785
T896,72.56105748884266
T897,41.06813077451606
T898,112.33174949186471
T899,56.67428953598211
T900,84.30786545958635
T901,83.04308746507596
T902,91.97259159214819
T903,57.058084322438496
T904,72.76994675842886
T905,100.07172645323841
T906,99.85996461148845
T907,90.39249381237306
T908,90.15572139889612
T909,95.56020039228707
T910,58.97939753845282
T911,118.646125099487
T912,95.75572000717436
T913,96.43701835967863
T914,87.87748230241863
T915,77.14288392966768
T916,55.82674083535007
T917,81.73835507813035
T918,93.26728081153134
T919,102.81161410779904
T920,99.96504830853036
T921,74.86972987919863
T922,108.65744838115853
T923,66.75644921683275
T924,96.70613730749247
T925,120.04089430945331
T926,100.81086039606363
T927,62.857190663618766
T928,119.46042871442164
T929,101.36048979054367
T930,114.28051613514042
T931,107.95073767113747
T932,112.60555537726327
T933,103.058098579578
T934,107.17627010961291
T935,96.94380706444548
T936,78.08592185098257
T937,117.01274702318928
T938,123.20558188827401
T939,75.40761827279393
T940,81.02299275208601
T941,71.88853801910912
T942,70.49129291606278
T943,87.26996182266234
T944,131.09606418979055
T945,69.32246206248941
T946,71.76105296402
T947,125.30643512456827
T948,130.31713432881676
T949,117.31664555971852
T950,52.79623025910263
T951,101.14676776341126
T952,118.70424600333557
T953,80.29004785164189
T954,74.0535462689941
T955,94.00513008210443
T956,89.76624379761624
T957,84.82706286562134
T958,80.50697799970422
T959,76.91844956501632
T960,88.67317119244085
T961,85.98608305820846
T962,114.59126181536287
T963,77.45272560006364
T964,76.63473897124207
T965,98.18209150105407
T966,110.73938529460436
T967,105.16031649584772
T968,71.71286237442581
T969,114.83299954273234
T970,56.19425473312851
T971,126.21423781389126
T972,100.69808947309801
T973,61.36619577410871
T974,97.47506963252884
T975,87.69874838284528
T976,83.62123445337281
T977,90.25465014648522
T978,89.89624698010567
T979,88.73976566591371
T980,125.65072554027391
T981,59.27500172684859
T982,133.58812911558508
T983,82.3051747935723
T984,53.86715101201378
T985,79.14812716643955
T986,83.01481142261503
T987,105.91852116770745
T988,83.28062567943782
T989,99.96504830853036
T990,65.69104649748327
T991,95.88878819324259
T992,120.9215563388817
T993,100.50764448963716
T994,137.67942278261583
T995,102.85800394404647
T996,95.50106884857078
T997,96.47350034159774
T998,66.17396948253248
T999,87.65563845784331
T1000,90.14686986824879
T1001,76.95343578622132
T1002,113.51502754254105
T1003,96.36268713492491
T1004,131.0911605376574
T1005,45.357122777474636
T1006,63.70133352929915
T1007,88.02379101066978
T1008,60.541770516281744
T1009,99.62477819625596
T1010,83.65223434446
T1011,80.96377461582486
T1012,112.0557396263139
T1013,94.08050971316396
T1014,83.55264896302023
T1015,95.99199561537887
T1016,110.07330196498135
T1017,97.18972205782448
T1018,128.58958077011673
T1019,108.15040742572549
T1020,50.62016634155175
T1021,114.8528316640295
T1022,86.68994409993418
T1023,74.46850137284125
T1024,96.61828973847167
T1025,63.10940719143395
T1026,93.47020475167048
T1027,126.37974223380083
T1028,62.476657302293944
T1029,94.12443787602525
T1030,89.64672407680254
T1031,106.84624155729838
T1032,52.34706226062613
T1033,97.54988242221219
T1034,92.8213839688414
T1035,96.52114300362351
T1036,100.76504166056955
T1037,93.8390513235434
T1038,103.11598827375944
T1039,72.11123095410565
T1040,82.15255611135646
T1041,81.04147037741859
T1042,35.172307753028036
T1043,60.541770516281744
T1044,78.78499072405832
T1045,96.72945056892074
T1046,94.85630156219862
T1047,108.12316479605244
T1048,65.67919598366298
T1049,129.42457036335048
T1050,102.28635141883375
T1051,92.11129702331603
T1052,74.92543915819051
T1053,86.4804636735873
T1054,87.38668932519391
T1055,71.76154966256289
T1056,141.99154186450883
T1057,102.7798929984593
T1058,96.28807894018034
T1059,97.59754819978134
T1060,123.49663107446838
T1061,71.0882073317325
T1062,98.82470101227223
T1063,60.77579216757861
T1064,72.19069503754888
T1065,95.2291472350479
T1066,49.820571354852106
T1067,89.42843595682946
T1068,124.07890344534789
T1069,89.92968301777614
T1070,143.14731711746452
T1071,112.4996480843017
T1072,49.55200084294801
T1073,73.27518575097511
T1074,71.83119587299663
T1075,80.97262908304472
T1076,113.34591532465056
T1077,130.8932433129332
T1078,120.34860038422357
T1079,73.30453258515695
T1080,105.95877751636334
T1081,80.04921904564408
T1082,79.41503494160133
T1083,67.82405912649743
T1084,63.21034914616648
T1085,128.6706500809689
T1086,141.63590025050158
T1087,114.82823260758887
T1088,83.51945973820648
T1089,141.32597623486254
T1090,89.6607472321998
T1091,113.45880996145564
T1092,121.20762983377648
T1093,71.4508185578696
T1094,108.15031104553304
T1095,87.90039711853377
T1096,94.40989616045461
T1097,86.8519486919003
T1098,66.53328140977112
T1099,108.25315187462981
T1100,42.09590214627753
T1101,78.63922833920113
T1102,122.04396402886141
T1103,56.35308967825376
T1104,71.50411972634217
T1105,110.10650440689699
T1106,78.17214297872756
T1107,127.37378858885869
T1108,35.600806072920086
T1109,62.47034187629046
T1110,91.68529926577186
T1111,101.20914620631292
T1112,126.3352071668276
T1113,133.1841050934828
T1114,75.46163011709109
T1115,117.58203768681952
T1116,94.99288297121053
T1117,135.54889627620787
T1118,132.9076667831496
T1119,67.29200946428624
T1120,82.76984050921165
T1121,96.02820042633122
T1122,65.24910165117673
T1123,115.73576728254487
T1124,102.78869696165705
T1125,64.84739392593964
T1126,106.4502225383348
T1127,96.32425269371964
T1128,80.30359399343337
T1129,97.69139717603477
T1130,129.3704882308349
T1131,99.03666684377954
T1132,103.9489643840851
T1133,95.82878541562887
T1134,94.71369403863713
T1135,77.16608767924346
T1136,50.23517040795116
T1137,88.5044181422875
T1138,138.09693416057686
T1139,80.29004785164189
T1140,84.22120496945934
T1141,133.09444310802195
T1142,82.49966289695938
T1143,96.70613730749247
T1144,109.2234330390158
T1145,60.997073748156936
T1146,61.021781719361016
T1147,92.82485113375259
T1148,54.9579717728871
T1149,106.96197832694087
T1150,94.91153711413261
T1151,98.83731587755862
T1152,68.68858274566054
T1153,105.6686276294722
T1154,140.42626806349082
T1155,121.45729965554767
T1156,66.52126486097018
T1157,106.95233738016806
T1158,45.0219832683938
T1159,110.7813299881695
T1160,121.30342160474576
T1161,51.12088476915992
T1162,69.07089863093458
T1163,125.65072554027391
T1164,95.94427221074933
T1165,86.56712416371431
T1166,104.9908904544968
T1167,71.34296377640617
T1168,95.91168455856521
T1169,77.22515615108043
T1170,81.11980357808834
T1171,128.9445453892654
T1172,108.11252453939773
T1173,106.69675081776772
T1174,63.7186903883324
T1175,123.62070613508699
T1176,61.219389631460025
T1177,105.19930393835976
T1178,87.84886796845771
T1179,108.84062035055548
T1180,133.1863830248501
T1181,90.20964229898992
T1182,84.88077650504093
T1183,57.350670368319825
T1184,84.79309435210718
T1185,129.76225631644903
T1186,96.05581696940993
T1187,43.53359676555652
T1188,73.72723885356348
T1189,55.29538974246952
T1190,53.49543575839072
T1191,113.43007028978396
T1192,117.80358822099853
T1193,108.06885867708765
T1194,59.73282386491967
T1195,100.35711159151533
T1196,77.76173032524206
T1197,89.95296905088234
T1198,93.94937208948008
T1199,82.94462120029662
T1200,98.99785339720725
T1201,60.31001222722344
T1202,141.40017947741944
T1203,96.18288428917333
T1204,103.00345392456455
T1205,115.6003093403134
T1206,62.25029097840902
T1207,77.94019938946496
T1208,71.3326357401041
T1209,98.38073570531486
T1210,103.10223477616624
T1211,66.20777454121264
T1212,89.48529733231658
T1213,64.83082429023135
T1214,102.64656325495035
T1215,62.69668329340088
T1216,65.1621977412056
T1217,73.23304269124243
T1218,54.961712813556645
T1219,126.52653452725279
T1220,90.16998911576451
T1221,69.84720086828011
T1222,112.91701015739204
T1223,65.03036641016051
T1224,63.49984501830012
T1225,90.29456978444048
T1226,85.04692542158699
T1227,105.87039506313533
T1228,75.72705101362746
T1229,129.26643938816156
T1230,109.00454792232934
T1231,59.80118578522425
T1232,97.63195640656556
T1233,96.19517632168811
T1234,104.89866656224565
T1235,49.75418774500419
T1236,133.19913656071108
T1237,114.10160745026279
T1238,64.00707610686727
T1239,109.01856072889763
T1240,60.654213913105245
T1241,114.61930430904233
T1242,109.68852003096414
T1243,61.673911257811184
T1244,101.84975019152172
T1245,61.56307757764107
T1246,91.81746902991074
T1247,128.89778357199125
T1248,136.12875136018764
T1249,71.19932237669346
